-0.973,	51.4541
-0.973,	51.4541
-0.973,	51.4541
-0.98535131,	52.23565664
-0.9873663,	51.4548383
1.02034,	51.3586998
-1.03292942,	52.26786848
-1.03361111,	51.18722222
-1.0450512,	51.298242
1.075266,	51.2819176
1.08333,	51.2667
-1.08333,	51.2667
-1.09035716,	52.65673037
-1.09035716,	52.65673037
-1.09035716,	52.65673037
-1.09749667,	51.27382667
1.10383772,	51.29064338
-1.11777855,	51.24481725
-1.125,	51.599
-1.12973294,	52.64178381
-1.13,	52.92
-1.13333,	52.7
-1.13333,	52.6333
-1.13528141,	52.63371483
-1.1368786,	52.7465527
1.13861734,	51.36676566
-1.13871619,	51.22844235
1.139648,	51.360515
-1.1408381,	52.942155
-1.14281,	52.954
-1.14284,	52.954
-1.14492358,	52.98313955
-1.14855201,	52.97221599
-1.14855201,	52.97221599
1.15217943,	52.05427797
1.1535835,	51.7985684
-1.15467999,	52.9535419
1.15718986,	51.31329596
-1.16667,	52.9667
-1.17549044,	52.93678542
-1.17744815,	52.65816982
-1.1777685,	52.27027027
-1.17797541,	52.65824854
1.18126187,	51.09674684
1.18418592,	52.68684625
-1.18845563,	52.61244746
-1.1964449,	52.7680359
-1.2,	52.7667
-1.209377,	52.8787211
-1.2124527,	51.71855692
1.21266,	52.0285797
1.21266,	52.0285797
-1.2150907,	51.6021936
1.21553143,	52.16067143
-1.22219744,	51.76548461
-1.2260646,	52.4926203
-1.22958692,	51.74450574
1.2363914,	52.6296553
-1.25,	51.6
-1.256062,	51.7520676
-1.2578,	51.7519
-1.2578,	51.7519
-1.25795051,	51.7534601
-1.2612802,	52.511815
-1.26149969,	51.75497046
-1.26149969,	51.75497046
-1.26623501,	52.36996803
-1.28333,	51.6667
-1.2910811,	51.5269585
1.3,	52.6333
1.3,	51.3667
1.3,	52.6333
-1.30129503,	51.61881827
1.30206192,	52.65650739
-1.30614106,	51.39721156
-1.31667,	51.85
1.3215,	52.65924
-1.33333,	51.3333
1.35438441,	52.12064296
-1.35907382,	52.05953641
1.3860104,	51.3913026
-1.40003524,	52.5329786
-1.40005343,	52.53298091
1.41494522,	51.33021256
1.4250958,	51.3405598
1.4258131,	51.3419899
-1.4325809,	52.4050915
1.45513186,	52.45285255
-1.46358261,	52.38257736
-1.48333,	51.7833
-1.48883882,	51.78379155
-1.49537,	52.4078407
-1.49867,	51.58702
-1.50414778,	52.39874222
-1.50415343,	52.39873857
-1.50417848,	52.398749
-1.50422179,	52.39870571
-1.5106,	52.4081
-1.51084048,	52.41072227
-1.51868,	52.4050484
-1.53333,	52.3
-1.53577253,	52.28433064
